nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
SearchByAccount	PlayerSearch+SearchByAccount	.SearchByAccount		1:string:name;2:string:tag	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jox.cs:61
ObjectGidWithQuantity	ObjectGidWithQuantity	jpa		1:int:object_gid;2:int:quantity;3:Joy:price_date_effect	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpa.cs:10
Joy	ObjectGidWithQuantity+Joy	.joy		1:List<ObjectEffect>:effects;2:long:price;3:long:date	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpa.cs:27
InteractiveElement	InteractiveElement	jpd		1:int:element_type_id;2:int:age_bonus;3:bool:on_current_map;4:int:element_id;5:List<InteractiveElementSkill>:disabled_skills;6:List<InteractiveElementSkill>:enabled_skills	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpd.cs:10
InteractiveElementSkill	InteractiveElement+InteractiveElementSkill	.InteractiveElementSkill		1:int:skill_id;2:int:skill_instance_uid;3:int:name_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpd.cs:43
CharacterCharacteristicDetailedUsable	CharacterCharacteristicDetailedUsable	jpe		1:int:base;2:int:additional;3:int:objects_and_mount_bonus;4:int:alignment_gift_bonus;5:int:context_modification;6:int:used;7:int:temporary	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpe.cs:10
PlaySpellScriptEvent	PlaySpellScriptEvent	jpf	S2C	1:int:ekah	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpf.cs:10
CharacterRemodelingInformation	CharacterRemodelingInformation	jpi		1:int:ekaq;2:Jpg:ekar;3:int:ekas;4:Gender:ekat;5:List<int>:ekau;6:string:ekav	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpi.cs:10
Jpg	CharacterRemodelingInformation+Jpg	.jpg		1:int:ekal;2:int:ekam	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpi.cs:37
CharacterStatus	CharacterStatus	jpl		1:string:message;2:Status:status	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpl.cs:10
DateRequest	DateRequest	jpn	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpn.cs:10
TextInformationEvent	TextInformationEvent	jpq	S2C	1:TextInformationType:message_type;2:List<string>:parameters;3:int:message_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpq.cs:10
BasicLatencyStatsEvent	BasicLatencyStatsEvent	jpr	S2C	1:Dictionary<bool, int>:ekbp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpr.cs:10
WhoIsEvent	WhoIsEvent	jps	S2C	1:GuildInformation:ekbt;2:Jct:ekbu;3:Jcq:ekbv;4:bool:ekbw;5:long:ekbx;6:AllianceInformation:ekby;7:int:ekbz;8:int:ekca;9:bool:ekcb;10:string:ekcc;11:long:ekcd;12:int:ekce;13:string:ekcf;14:string:ekcg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jps.cs:10
AlmanachCalendarDateEvent	AlmanachCalendarDateEvent	jpt	S2C	1:Dictionary<long, string>:ekck;2:int:ekcl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpt.cs:10
WhoIsNoMatchEvent	WhoIsNoMatchEvent	jpu	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpu.cs:10
SystemMessageDisplayEvent	SystemMessageDisplayEvent	jpv	S2C	1:int:ekcs;2:List<string>:ekct;3:bool:ekcu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpv.cs:10
DateEvent	DateEvent	jpw	S2C	1:int:ekcy;2:int:ekcz;3:int:ekda	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpw.cs:10
WhoIsNumericEvent	WhoIsNumericEvent	jpx	S2C	1:long:ekde;2:long:ekdf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpx.cs:10
WhoIsNumericRequest	WhoIsNumericRequest	jpy	C2S	1:long:ekdj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpy.cs:10
TimeEvent	TimeEvent	jpz	S2C	1:long:ekdn;2:int:ekdo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jpz.cs:10
WhoAmIRequest	WhoAmIRequest	jqa	C2S	1:bool:ekds	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqa.cs:10
WhoIsRequest	WhoIsRequest	jqb	C2S	1:PlayerSearch:ekdw;2:int:ekdx;3:bool:ekdy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqb.cs:10
SequenceNumberRequest	SequenceNumberRequest	jqc	C2S	1:int:number	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqc.cs:10
SequenceNumberEvent	SequenceNumberEvent	jqd	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqd.cs:10
BasicLatencyStatsRequest	BasicLatencyStatsRequest	jqe	C2S	1:int:latency	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqe.cs:10
BakShopTokenEvent	BakShopTokenEvent	jqh	S2C	1:string:ekeo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqh.cs:10
BakBufferListRequest	BakBufferListRequest	jqi	C2S	1:int:ekes	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqi.cs:10
BakCancelBidRequest	BakCancelBidRequest	jql	C2S	1:Jqj:ekew;2:long:ekex	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jql.cs:10
BakBufferListEvent	BakBufferListEvent	jqm	S2C	1:List<BufferInformation>:ekfb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqm.cs:10
BufferInformation	BufferInformation	jqn		1:long:ekff;2:long:ekfg;3:long:ekfh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqn.cs:10
BakBuyValidationEvent	BakBuyValidationEvent	jqo	S2C	1:BakTransactionValidationEvent:ekfl;2:string:ekfm;3:long:ekfn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqo.cs:10
BakApiTokenRequest	BakApiTokenRequest	jqp	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqp.cs:10
BakConsumeBufferRequest	BakConsumeBufferRequest	jqq	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqq.cs:10
BakTransactionValidationRequest	BakTransactionValidationRequest	jqr	C2S	1:List<int>:ekfx;2:string:ekfy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqr.cs:10
BakShopTokenRequest	BakShopTokenRequest	jqs	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqs.cs:10
BakActionEvent	BakActionEvent	jqt	S2C	1:long:ekgf;2:Jqg:ekgg;3:long:ekgh;4:int:ekgi;5:string:ekgj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqt.cs:10
BakActionRequest	BakActionRequest	jqu	C2S	1:Jqg:ekgn;2:long:ekgo;3:int:ekgp;4:long:ekgq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqu.cs:10
BakApiKeyEvent	BakApiKeyEvent	jqv	S2C	1:string:ekgu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqv.cs:10
BakTransactionValidationEvent	BakTransactionValidationEvent	jqy	S2C	1:Jqw:ekgy;2:Jqg:ekgz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jqy.cs:10
CompassResetEvent	CompassResetEvent	jrb	S2C	1:Dictionary<bool, long>:ekhe;2:Jra:ekhf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrb.cs:10
CompassUpdateEvent	CompassUpdateEvent	jrg	S2C	3:MapCoordinates:ekhu;4:Jra:ekhv;1:Jrd:ekhw;2:Jre:ekhx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrg.cs:10
Jrd	CompassUpdateEvent+Jrd	.jrd		1:bool:ekhj;2:bool:ekhk;3:long:ekhl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrg.cs:53
Jre	CompassUpdateEvent+Jre	.jre		1:string:ekhp;2:long:ekhq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrg.cs:72
ArenaSwitchXpRewardsModeRequest	ArenaSwitchXpRewardsModeRequest	jrj	C2S	1:bool:ekid	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrj.cs:10
SurrenderStateEvent	SurrenderStateEvent	jrk	S2C	1:bool:ekih;2:bool:ekii	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrk.cs:10
ArenaRegisterRequest	ArenaRegisterRequest	jrl	C2S	1:Jri:arena_type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrl.cs:10
ArenaRegistrationWarningEvent	ArenaRegistrationWarningEvent	jrm	S2C	1:Jri:ekiq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrm.cs:10
OpponentSurrenderEvent	OpponentSurrenderEvent	jrn	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrn.cs:10
SurrenderVoteCastRequest	SurrenderVoteCastRequest	jro	C2S	1:bool:vote;2:bool:vote2	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jro.cs:10
SurrenderInfoRequest	SurrenderInfoRequest	jrp	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrp.cs:10
SurrenderVoteStartEvent	SurrenderVoteStartEvent	jrq	S2C	1:int:ekjf;2:bool:ekjg;3:int:ekjh;4:int:ekji	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrq.cs:10
ArenaLeagueRewardsEvent	ArenaLeagueRewardsEvent	jrr	S2C	1:int:ekjm;2:bool:ekjn;3:int:ekjo;4:int:ekjp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrr.cs:10
ArenaFighterIdleEvent	ArenaFighterIdleEvent	jrs	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrs.cs:10
ArenaPlayerBehavioursEvent	ArenaPlayerBehavioursEvent	jrt	S2C	1:int:ekjw;2:List<string>:ekjy;3:List<string>:ekjz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrt.cs:10
ReadyToLeaveArenaResponse	ReadyToLeaveArenaResponse	jru	S2C	1:List<long>:ekkd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jru.cs:10
ArenaFighterStatusEvent	ArenaFighterStatusEvent	jrv	S2C	1:int:ekkh;2:bool:ekki;3:long:ekkj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jrv.cs:10
ArenaUpdatePlayerInformationEvent	ArenaUpdatePlayerInformationEvent	jsa	S2C	1:string:eklf;2:List<Jry>:eklg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsa.cs:10
Jry	ArenaUpdatePlayerInformationEvent+Jry	.jry		1:int:ekkt;2:int:ekku;3:int:ekkv;4:Jri:ekkw;5:int:ekkx;6:Jrw:ekky;7:int:ekkz;8:int:ekla;9:int:eklb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsa.cs:25
Jrw	ArenaUpdatePlayerInformationEvent+Jry+Jrw	.jrw		1:int:ekkn;2:int:ekko;3:int:ekkp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsa.cs:60
ArenaSwitchToFightServerEvent	ArenaSwitchToFightServerEvent	jsb	S2C	1:string:address;2:List<int>:ports;3:string:token	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsb.cs:10
ArenaFightPropositionEvent	ArenaFightPropositionEvent	jsc	S2C	1:int:eklq;2:int:eklr;3:List<long>:ekls	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsc.cs:10
SurrenderVoteEndEvent	SurrenderVoteEndEvent	jsd	S2C	1:bool:eklw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsd.cs:10
ArenaFightAnswerRequest	ArenaFightAnswerRequest	jse	C2S	1:bool:accept	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jse.cs:10
ArenaUnregisterRequest	ArenaUnregisterRequest	jsf	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsf.cs:10
ArenaRegistrationStatusEvent	ArenaRegistrationStatusEvent	jsi	S2C	1:bool:registered;2:Jri:battle_mode;3:Step:step	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsi.cs:10
ArenaFightAnswerResponse	ArenaFightAnswerResponse	jsj	S2C	1:bool:ekmn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jsj.cs:10
SurrenderInfoResponse	SurrenderInfoResponse	jta	S2C	1:Jsy:ekop;2:Jsq:ekoq;3:bool:ekor	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:10
Jsy	SurrenderInfoResponse+Jsy	.jsy		1:Jsw:ekog;2:Jss:ekoh;3:Jsu:ekoi;4:Jsv:ekoj;5:Jst:ekok	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:27
Jsw	SurrenderInfoResponse+Jsy+Jsw	.jsw		1:string:ekoc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:94
Jss	SurrenderInfoResponse+Jsy+Jss	.jss			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:108
Jsu	SurrenderInfoResponse+Jsy+Jsu	.jsu		1:int:eknt;2:int:eknu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:118
Jsv	SurrenderInfoResponse+Jsy+Jsv	.jsv		1:Dictionary<string, int>:ekny	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:134
Jst	SurrenderInfoResponse+Jsy+Jst	.jst		1:Dictionary<bool, int>:eknp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:148
Jsq	SurrenderInfoResponse+Jsq	.jsq		1:Jsn:ekne;2:Jsm:eknf;3:Jsl:ekng;4:Jso:eknh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:164
Jsn	SurrenderInfoResponse+Jsq+Jsn	.jsn		1:int:ekmx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:221
Jsm	SurrenderInfoResponse+Jsq+Jsm	.jsm			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:234
Jsl	SurrenderInfoResponse+Jsq+Jsl	.jsl			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:244
Jso	SurrenderInfoResponse+Jsq+Jso	.jso			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jta.cs:254
SurrenderVoteUpdateEvent	SurrenderVoteUpdateEvent	jtb	S2C	1:List<int>:ekov	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtb.cs:10
ReadyToLeaveArenaRequest	ReadyToLeaveArenaRequest	jtc	C2S	1:long:ekoz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtc.cs:10
SubareaRewardRateEvent	SubareaRewardRateEvent	jte	S2C	1:int:ekpf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jte.cs:10
AreaFightModifierUpdateEvent	AreaFightModifierUpdateEvent	jtf	S2C	1:List<int>:ekpj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtf.cs:10
CharacterAppearancesResponse	CharacterAppearancesResponse	jth	S2C	1:Dictionary<bool, int>:ekpo;2:CharacterColors:ekpp;3:CharacterFaces:ekpq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jth.cs:10
CharacterFaceUpdatedEvent	CharacterFaceUpdatedEvent	jti	S2C	1:int:ekpu;2:int:ekpv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jti.cs:10
CharacterRenameRequest	CharacterRenameRequest	jtj	C2S	1:string:ekpz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtj.cs:10
CharacterFaces	CharacterFaces	jtk		1:int:ekqd;2:List<int>:ekqe;3:int:ekqf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtk.cs:10
CharacterUpdateFaceRequest	CharacterUpdateFaceRequest	jtl	C2S	1:int:ekqj;2:int:ekqk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtl.cs:10
ColorPalette	ColorPalette	jtm		1:List<int>:ekqo;2:int:ekqp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtm.cs:10
CharacterFillSlotColorsResponse	CharacterFillSlotColorsResponse	jtr	S2C	1:Jto:ekrb;2:Jtp:ekrc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtr.cs:10
Jto	CharacterFillSlotColorsResponse+Jto	.jto		1:int:ekqt;2:List<int>:ekqu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtr.cs:47
Jtp	CharacterFillSlotColorsResponse+Jtp	.jtp			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtr.cs:63
CharacterFillSlotFaceResponse	CharacterFillSlotFaceResponse	jtw	S2C	1:List<string>:ekrp;2:Jtt:ekrq;3:Jtu:ekrr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtw.cs:10
Jtt	CharacterFillSlotFaceResponse+Jtt	.jtt		1:int:ekrh;2:int:ekri	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtw.cs:50
Jtu	CharacterFillSlotFaceResponse+Jtu	.jtu			refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtw.cs:66
CharacterUpdatedNameEvent	CharacterUpdatedNameEvent	jtx	S2C	1:string:ekrw;2:string:ekrx;3:Izg:ekry	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtx.cs:10
CharacterFillSlotColorsRequest	CharacterFillSlotColorsRequest	jty	C2S	1:string:eksc;2:List<int>:ekse	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jty.cs:10
CharacterUpdatedGenderEvent	CharacterUpdatedGenderEvent	jtz	S2C	1:Gender:eksi;2:string:eksj;3:EntityLook:eksk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jtz.cs:10
CharacterUpdateColorsRequest	CharacterUpdateColorsRequest	jua	C2S	1:int:ekso;2:List<int>:eksp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jua.cs:10
CharacterUpdatedBreedEvent	CharacterUpdatedBreedEvent	jub	S2C	1:string:ekst;2:Gender:eksu;3:EntityLook:eksv;4:Gender:eksw;5:int:eksx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jub.cs:10
CharacterUpdateGenderRequest	CharacterUpdateGenderRequest	juc	C2S	1:int:ektb;2:Gender:ektc;3:List<int>:ektd;4:Dictionary<bool, bool>:ekte;5:string:ektf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juc.cs:10
CharacterFillSlotFaceRequest	CharacterFillSlotFaceRequest	jud	C2S	1:int:ektj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jud.cs:10
CharacterUpdateBreedRequest	CharacterUpdateBreedRequest	jue	C2S	1:int:ektn;2:List<int>:ekto;3:Gender:ektp;4:string:ektq;5:int:ektr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jue.cs:10
CharacterAppearancesRequest	CharacterAppearancesRequest	juf	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Juf.cs:10
CharacterAppearanceCollectionEvent	CharacterAppearanceCollectionEvent	jug	S2C	1:CharacterFaces:ekty;2:CharacterColors:ektz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jug.cs:10
CharacterColors	CharacterColors	juh		1:int:ekud;2:List<ColorPalette>:ekue;3:int:ekuf;4:int:ekug	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juh.cs:10
CharacterColorsUpdatedEvent	CharacterColorsUpdatedEvent	jui	S2C	1:List<int>:ekuk;2:int:ekul	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jui.cs:10
OutfitEquipOrnamentResponse	OutfitEquipOrnamentResponse	jum	S2C	1:bool:ekuq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jum.cs:10
CosmeticInventoryPopObjectsResponse	CosmeticInventoryPopObjectsResponse	jun	S2C	1:Dictionary<int, bool>:ekuu;2:Dictionary<int, bool>:ekuv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jun.cs:10
OutfitRemoveResponse	OutfitRemoveResponse	juo	S2C	1:bool:ekuz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juo.cs:10
CosmeticInventoryAddObjectsRequest	CosmeticInventoryAddObjectsRequest	jup	C2S	1:List<int>:ekvd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jup.cs:10
OutfitCreateEmptyRequest	OutfitCreateEmptyRequest	juq	C2S	1:ColorPalette:ekvh;2:int:ekvi;3:string:ekvj;4:int:ekvk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juq.cs:10
OutfitUpdateRequest	OutfitUpdateRequest	jur	C2S	1:int:ekvo;2:string:ekvp;3:bool:ekvq;4:string:ekvr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jur.cs:10
OutfitEquipTitleRequest	OutfitEquipTitleRequest	jus	C2S	1:int:ekvv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jus.cs:10
OutfitEquipFaceResponse	OutfitEquipFaceResponse	jut	S2C	1:bool:ekwa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jut.cs:10
OutfitEquipTitleResponse	OutfitEquipTitleResponse	juu	S2C	1:bool:ekwe	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juu.cs:10
Outfit	Outfit	jux		1:int:ekwo;2:EntityLook:ekwq;3:int:ekwr;4:bool:ekwt;5:string:ekwu;6:string:ekwv;7:ColorPalette:ekww;8:int:ekwx;9:int:ekwy;10:int:ekxa;11:string:ekxb;12:Dictionary<int, Outfit.Juv>:ekxc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jux.cs:10
Juv	Outfit+Juv	.juv		1:int:ekwi;2:int:ekwk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jux.cs:79
OutfitDuplicateRequest	OutfitDuplicateRequest	juy	C2S	1:string:ekxg;2:string:ekxh;3:int:ekxi;4:string:ekxj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juy.cs:10
OutfitEquipAuraRequest	OutfitEquipAuraRequest	juz	C2S	1:int:ekxn;2:int:ekxp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Juz.cs:10
OutfitEquipColorsResponse	OutfitEquipColorsResponse	jva	S2C	1:bool:ekxu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jva.cs:10
OutfitEquipObjectRequest	OutfitEquipObjectRequest	jvb	C2S	1:int:ekxy;2:Jul:ekya;3:int:ekyb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvb.cs:10
OutfitEquipResponse	OutfitEquipResponse	jvc	S2C	1:bool:ekyg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvc.cs:10
OutfitCreationResponse	OutfitCreationResponse	jvd	S2C	1:bool:ekyk;2:Outfit:ekyl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvd.cs:10
OutfitUpdateResponse	OutfitUpdateResponse	jve	S2C	1:bool:ekyp;2:bool:ekyq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jve.cs:10
OutfitEquipObjectBestSlotRequest	OutfitEquipObjectBestSlotRequest	jvf	C2S	1:int:ekyu;2:int:ekyv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvf.cs:10
CosmeticInventoryAddedEvent	CosmeticInventoryAddedEvent	jvg	S2C	1:ObjectItem:ekza	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvg.cs:10
OutfitsLoadedEvent	OutfitsLoadedEvent	jvh	S2C	1:List<Outfit>:ekze;2:Outfit:ekzf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvh.cs:10
OutfitEquipObjectBestSlotResponse	OutfitEquipObjectBestSlotResponse	jvi	S2C	1:bool:ekzj;2:Jul:ekzk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvi.cs:10
OutfitAuraChangedEvent	OutfitAuraChangedEvent	jvj	S2C	1:int:ekzp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvj.cs:10
OutfitEntityLookChangedEvent	OutfitEntityLookChangedEvent	jvk	S2C	1:EntityLook:ekzu;2:string:ekzv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvk.cs:10
OutfitEquipColorsRequest	OutfitEquipColorsRequest	jvl	C2S	1:Dictionary<bool, long>:ekzz;2:ColorPalette:elaa;3:ColorPalette:elab	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvl.cs:10
OutfitRemoveRequest	OutfitRemoveRequest	jvm	C2S	1:string:elaf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvm.cs:10
CosmeticInventoryLoadedEvent	CosmeticInventoryLoadedEvent	jvn	S2C	1:List<ObjectItem>:elaj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvn.cs:10
OutfitEquipAuraResponse	OutfitEquipAuraResponse	jvo	S2C	1:bool:elan	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvo.cs:10
CosmeticInventoryPopObjectsRequest	CosmeticInventoryPopObjectsRequest	jvp	C2S	1:List<int>:elar	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvp.cs:10
OutfitEquipObjectResponse	OutfitEquipObjectResponse	jvq	S2C	1:bool:elav	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvq.cs:10
OutfitEquipFaceRequest	OutfitEquipFaceRequest	jvr	C2S	1:int:elaz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvr.cs:10
OutfitEquipOrnamentRequest	OutfitEquipOrnamentRequest	jvs	C2S	1:int:elbd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvs.cs:10
OutfitEquipRequest	OutfitEquipRequest	jvt	C2S	1:string:elbi;2:Dictionary<long, int>:elbj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvt.cs:10
CosmeticInventoryAddObjectsResponse	CosmeticInventoryAddObjectsResponse	jvu	S2C	1:Dictionary<int, Juk>:elbn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvu.cs:10
AnomalySubareaInformationEvent	AnomalySubareaInformationEvent	jvy	S2C	1:List<Jvw>:elbz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvy.cs:10
Jvw	AnomalySubareaInformationEvent+Jvw	.jvw		1:int:elbs;2:bool:elbt;3:long:elbu;4:int:elbv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvy.cs:21
AnomalySubareaInformationRequest	AnomalySubareaInformationRequest	jvz	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Jvz.cs:10
AnomalyStateEvent	AnomalyStateEvent	jwa	S2C	1:long:elcg;2:int:elch;3:int:elci;4:bool:elcj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwa.cs:10
AnomalyOpenedEvent	AnomalyOpenedEvent	jwb	S2C	1:int:elcn;2:List<string>:elco	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwb.cs:10
Alteration	Alteration	jwf		1:Jwd:elct;2:long:elcu;3:long:elcv;4:long:elcw;5:List<ObjectEffect>:elcx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwf.cs:10
AlterationsEvent	AlterationsEvent	jwg	S2C	1:List<Alteration>:eldb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwg.cs:10
AlterationAddedEvent	AlterationAddedEvent	jwh	S2C	1:Alteration:eldf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwh.cs:10
AlterationsUpdateEvent	AlterationsUpdateEvent	jwi	S2C	1:List<Alteration>:eldj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwi.cs:10
AlterationRemovedEvent	AlterationRemovedEvent	jwj	S2C	1:Alteration:eldn;2:Alteration:eldo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwj.cs:10
AllianceApplicationAnswerRequest	AllianceApplicationAnswerRequest	jwl	C2S	1:bool:eldt;2:long:eldu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Jwl.cs:10
