nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
ExchangeStartedWithStorageEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedWithStorageEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedWithStorageEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.ExchangeType:exchange_type;2:int32:storage_max_slot	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:280
ExchangeStartedWithMultiTabStorageEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedWithMultiTabStorageEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedWithMultiTabStorageEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.ExchangeType:exchange_type;2:int32:storage_max_slot;3:int32:tab_number	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:285
ExchangeBidHouseBuyResultEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseBuyResultEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseBuyResultEvent	S2C	1:int32:object_uid;2:bool:bought	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:291
ExchangeBidHouseItemAddedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseItemAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseItemAddedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.ObjectItem:item;2:int64:price;3:int64:unsold_delay	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:296
ExchangeBidHouseItemRemovedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseItemRemovedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseItemRemovedEvent	S2C	1:int32:sell_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:302
ExchangeBidHouseGenericItemAddedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseGenericItemAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseGenericItemAddedEvent	S2C	1:int32:object_gid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:306
ExchangeBidHouseGenericItemRemovedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseGenericItemRemovedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseGenericItemRemovedEvent	S2C	1:int32:object_gid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:310
ExchangeBidHouseInListAddedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseInListAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseInListAddedEvent	S2C	1:int32:object_uid;2:int32:object_gid;3:int32:object_type;4:repeated .com.ankama.dofus.server.game.protocol.common.ObjectEffect:effects;5:repeated int64:prices	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:314
ExchangeBidHouseInListUpdatedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseInListUpdatedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseInListUpdatedEvent	S2C	1:int32:object_uid;2:int32:object_gid;3:int32:object_type;4:repeated .com.ankama.dofus.server.game.protocol.common.ObjectEffect:effects;5:repeated int64:prices	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:322
ExchangeBidHouseInListRemovedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseInListRemovedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseInListRemovedEvent	S2C	1:int32:object_uid;2:int32:object_gid;3:int32:object_type	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:330
ExchangeBidHouseUnsoldItemsEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseUnsoldItemsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseUnsoldItemsEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.ObjectGidWithQuantity:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:336
ExchangeBidHouseOfflineSoldItemsEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseOfflineSoldItemsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseOfflineSoldItemsEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.ObjectGidWithQuantity:bid_house_items	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:340
ExchangeReadyEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeReadyEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeReadyEvent	S2C	1:int64:character_id;2:bool:ready	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:344
ExchangeStoppedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeStoppedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeStoppedEvent	S2C	1:int64:character_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:349
ExchangeErrorEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeErrorEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeErrorEvent	S2C	1:.com.ankama.dofus.server.game.protocol.exchange.ExchangeErrorEvent.ExchangeError:error_type	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:353
ExchangeLeaveEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeLeaveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeLeaveEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.DialogType:dialog_type;2:bool:success	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:371
ExchangeTaxCollectorEquipmentStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorEquipmentStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorEquipmentStartedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.TaxCollectorInformation:tax_collector_information	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:376
ExchangeNpcTradeStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeNpcTradeStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeNpcTradeStartedEvent	S2C	1:int64:npc_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:380
ExchangeRunesTradeStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeRunesTradeStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeRunesTradeStartedEvent	S2C		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:384
ExchangeRecycleTradeStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeRecycleTradeStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeRecycleTradeStartedEvent	S2C	1:int32:percent_to_prism;2:int32:percent_to_player;3:repeated int32:adjacent_subareas_possessed;4:repeated int32:adjacent_subareas_not_possessed	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:387
ExchangeNpcShopStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeNpcShopStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeNpcShopStartedEvent	S2C	1:int64:npc_seller_id;2:int32:token_id;3:repeated .com.ankama.dofus.server.game.protocol.common.ItemMinimalInformation:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:394
ExchangeMultiCraftOkEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftOkEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftOkEvent	S2C	1:int64:initiator_id;2:int64:other_id;3:.com.ankama.dofus.server.game.protocol.common.ExchangeType:role	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:400
ExchangeCraftResultEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent	S2C	1:.com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent.CraftResult:result;2:int32:object_gid;3:.com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent.ExchangeCraftResultWithObjectDescription:object	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:406
ExchangeCraftResultWithObjectDescription	com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent+ExchangeCraftResultWithObjectDescription	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent.ExchangeCraftResultWithObjectDescription		1:.com.ankama.dofus.server.game.protocol.common.ObjectItem:object;3:int32:fm_power;2:.com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftResultEvent.ExchangeCraftResultWithObjectDescription.MagicPoolStatus:magic_pool_status	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:412
ExchangeMountStockStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountStockStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountStockStartedEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.ObjectItemInventory:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:434
ExchangeTaxCollectorShopStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorShopStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorShopStartedEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.ObjectItemInventory:objects;2:int64:kamas	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:438
ExchangeBidSellerStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidSellerStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidSellerStartedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.exchange.SellingConditions:selling_conditions;2:repeated .com.ankama.dofus.server.game.protocol.exchange.ExchangeBidSellerStartedEvent.ObjectItemToSelInBid:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:443
ObjectItemToSelInBid	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidSellerStartedEvent+ObjectItemToSelInBid	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidSellerStartedEvent.ObjectItemToSelInBid		1:.com.ankama.dofus.server.game.protocol.common.ObjectItem:object;2:int64:price;3:int32:unsold_delay	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:446
ExchangeBidBuyerStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidBuyerStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidBuyerStartedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.exchange.SellingConditions:selling_conditions	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:454
ExchangeBidPriceEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidPriceEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidPriceEvent	S2C	1:int32:object_gid;2:int64:average_price;3:.com.ankama.dofus.server.game.protocol.exchange.ExchangeBidPriceEvent.BidPriceForSeller:bid_price_for_seller	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:458
BidPriceForSeller	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidPriceEvent+BidPriceForSeller	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidPriceEvent.BidPriceForSeller		1:bool:all_identical;2:repeated int64:minimal_prices	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:462
ExchangeTypesExchangerDescriptionForUserEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesExchangerDescriptionForUserEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesExchangerDescriptionForUserEvent	S2C	1:int32:object_type;2:repeated int32:type_description	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:469
ExchangeTypesItemsExchangerDescriptionForUserEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesItemsExchangerDescriptionForUserEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesItemsExchangerDescriptionForUserEvent	S2C	1:int32:object_gid;2:int32:object_type;3:repeated .com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesItemsExchangerDescriptionForUserEvent.BidExchangerObject:item_descriptions	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:474
BidExchangerObject	com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesItemsExchangerDescriptionForUserEvent+BidExchangerObject	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTypesItemsExchangerDescriptionForUserEvent.BidExchangerObject		1:int32:object_uid;2:int32:object_gid;3:int32:object_type;4:repeated .com.ankama.dofus.server.game.protocol.common.ObjectEffect:effects;5:repeated int64:prices	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:478
ExchangeWeightEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeWeightEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeWeightEvent	S2C	1:int32:current_weight;2:int32:max_weight	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:488
ExchangeTaxCollectorGetEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorGetEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorGetEvent	S2C	1:string:collector_name;2:.com.ankama.dofus.server.game.protocol.common.MapExtendedCoordinates:coordinates;3:string:user_name;4:int64:caller_id;5:string:caller_name;6:int32:pods;7:repeated .com.ankama.dofus.server.game.protocol.common.ObjectGidWithQuantity:objects;8:.com.ankama.dofus.server.game.protocol.common.EntityLook:look	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:493
ExchangeBoughtEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeBoughtEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBoughtEvent	S2C		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:504
ExchangeSoldEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeSoldEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeSoldEvent	S2C		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:507
ExchangeMountWithoutPaddockStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountWithoutPaddockStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountWithoutPaddockStartedEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.MountData:stabled_mounts;2:repeated .com.ankama.dofus.server.game.protocol.common.MountData:paddocked_mounts	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:510
ExchangeMountsStableAddedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsStableAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsStableAddedEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.MountData:mounts;2:bool:new_born	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:515
ExchangeMountsPaddockAddedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsPaddockAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsPaddockAddedEvent	S2C	1:repeated .com.ankama.dofus.server.game.protocol.common.MountData:mounts	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:520
ExchangeMountsStableRemoveEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsStableRemoveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsStableRemoveEvent	S2C	1:repeated int32:mounts_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:524
ExchangeMountsPaddockRemoveEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsPaddockRemoveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountsPaddockRemoveEvent	S2C	1:repeated int32:mounts_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:528
ExchangeMountFreeFromPaddockEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountFreeFromPaddockEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountFreeFromPaddockEvent	S2C	1:string:name;2:.com.ankama.dofus.server.game.protocol.common.MapCoordinates:coordinates;3:string:liberator	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:532
ExchangeItemAutoCraftStoppedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeItemAutoCraftStoppedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeItemAutoCraftStoppedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.exchange.ExchangeItemAutoCraftStoppedEvent.ExchangeReplayStopReason:reason	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:538
ExchangeCraftStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftStartedEvent	S2C	1:int32:skill_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:549
ExchangeMultiCraftCrafterStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftCrafterStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftCrafterStartedEvent	S2C	1:int32:skill_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:553
ExchangeMultiCraftCustomerStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftCustomerStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftCustomerStartedEvent	S2C	1:int32:skill_id;2:int32:crafter_job_level	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:557
ExchangeCrafterJobLevelUpEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeCrafterJobLevelUpEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCrafterJobLevelUpEvent	S2C	1:int32:crafter_job_level	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:562
ExchangeJobIndexStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeJobIndexStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeJobIndexStartedEvent	S2C	1:repeated int32:jobs	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:566
