message_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
ProtocolRequired	1939	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/handshake/ProtocolRequired.as:11	1	version:String	NetworkMessage	version:writeUTF	client-as3	273
PurchasableDialogMessage	100	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/purchasable/PurchasableDialogMessage.as:12	5	buyOrSell:Boolean;purchasableId:Number;purchasableInstanceId:uint;secondHand:Boolean;price:Number	NetworkMessage	buyOrSell:bit0;secondHand:bit1;#local:writeByte;purchasableId:writeDouble;purchasableInstanceId:writeInt;price:writeVarLong	client-as3	273
QuestListMessage	3323	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestListMessage.as:13	4	finishedQuestsIds:Vector.<uint>;finishedQuestsCounts:Vector.<uint>;activeQuests:Vector.<QuestActiveInformations>;reinitDoneQuestsIds:Vector.<uint>	NetworkMessage	finishedQuestsIds#len:writeShort;finishedQuestsIds[]:writeVarShort;finishedQuestsCounts#len:writeShort;finishedQuestsCounts[]:writeVarShort;activeQuests#len:writeShort;activeQuests[]#typeId:writeShort;activeQuests[]:serialize;reinitDoneQuestsIds#len:writeShort;reinitDoneQuestsIds[]:writeVarShort	client-as3	273
QuestListRequestMessage	7114	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestListRequestMessage.as:11	0		NetworkMessage		client-as3	273
QuestObjectiveValidatedMessage	3508	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestObjectiveValidatedMessage.as:11	2	questId:uint;objectiveId:uint	NetworkMessage	questId:writeVarShort;objectiveId:writeVarShort	client-as3	273
QuestObjectiveValidationMessage	4654	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestObjectiveValidationMessage.as:11	2	questId:uint;objectiveId:uint	NetworkMessage	questId:writeVarShort;objectiveId:writeVarShort	client-as3	273
QuestStartRequestMessage	8398	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestStartRequestMessage.as:11	1	questId:uint	NetworkMessage	questId:writeVarShort	client-as3	273
QuestStartedMessage	8372	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestStartedMessage.as:11	1	questId:uint	NetworkMessage	questId:writeVarShort	client-as3	273
QuestStepInfoMessage	830	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestStepInfoMessage.as:13	1	infos:QuestActiveInformations	NetworkMessage	#typeId:writeShort;infos:serialize	client-as3	273
QuestStepInfoRequestMessage	5778	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestStepInfoRequestMessage.as:11	1	questId:uint	NetworkMessage	questId:writeVarShort	client-as3	273
QuestStepStartedMessage	2945	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestStepStartedMessage.as:11	2	questId:uint;stepId:uint	NetworkMessage	questId:writeVarShort;stepId:writeVarShort	client-as3	273
QuestStepValidatedMessage	4373	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestStepValidatedMessage.as:11	2	questId:uint;stepId:uint	NetworkMessage	questId:writeVarShort;stepId:writeVarShort	client-as3	273
QuestValidatedMessage	1736	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/QuestValidatedMessage.as:11	1	questId:uint	NetworkMessage	questId:writeVarShort	client-as3	273
QueueStatusMessage	4838	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/queues/QueueStatusMessage.as:11	2	position:uint;total:uint	NetworkMessage	position:writeShort;total:writeShort	client-as3	273
RawDataMessage	6253	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/security/RawDataMessage.as:11	1	content:ByteArray	NetworkMessage	content#len:writeVarInt;content[]:writeByte	client-as3	273
RecruitmentInformationMessage	8248	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/recruitment/RecruitmentInformationMessage.as:12	1	recruitmentData:GuildRecruitmentInformation	NetworkMessage	recruitmentData:asGuildRecruitmentInformation	client-as3	273
RecycleResultMessage	4137	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/exchanges/RecycleResultMessage.as:11	2	nuggetsForPrism:uint;nuggetsForPlayer:uint	NetworkMessage	nuggetsForPrism:writeVarInt;nuggetsForPlayer:writeVarInt	client-as3	273
RefreshCharacterStatsMessage	2710	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/fight/RefreshCharacterStatsMessage.as:12	2	fighterId:Number;stats:GameFightCharacteristics	NetworkMessage	fighterId:writeDouble;stats:asGameFightCharacteristics	client-as3	273
RefreshFollowedQuestsOrderRequestMessage	3965	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/RefreshFollowedQuestsOrderRequestMessage.as:11	1	quests:Vector.<uint>	NetworkMessage	quests#len:writeShort;quests[]:writeVarShort	client-as3	273
ReleaseAccountMessage	3259	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ReleaseAccountMessage.as:11	0		NetworkMessage		client-as3	273
RemoveGuildRankRequestMessage	5524	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/RemoveGuildRankRequestMessage.as:11	2	rankId:uint;newRankId:uint	NetworkMessage	rankId:writeVarInt;newRankId:writeVarInt	client-as3	273
RemoveListenerOnSynchronizedStorageMessage	91	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/chest/RemoveListenerOnSynchronizedStorageMessage.as:11	1	player:String	NetworkMessage	player:writeUTF	client-as3	273
RemoveSpellModifierMessage	194	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/spellmodifier/RemoveSpellModifierMessage.as:11	4	actorId:Number;actionType:uint;modifierType:uint;spellId:uint	NetworkMessage	actorId:writeDouble;actionType:writeByte;modifierType:writeByte;spellId:writeVarShort	client-as3	273
RemoveTaxCollectorOrderedSpellMessage	9951	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/collector/tax/RemoveTaxCollectorOrderedSpellMessage.as:11	2	taxCollectorId:Number;slot:uint	NetworkMessage	taxCollectorId:writeDouble;slot:writeByte	client-as3	273
RemoveTaxCollectorPresetSpellMessage	5781	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/collector/tax/RemoveTaxCollectorPresetSpellMessage.as:12	2	presetId:Uuid;slot:uint	NetworkMessage	presetId:asUuid;slot:writeByte	client-as3	273
ReportRequestMessage	8254	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/report/ReportRequestMessage.as:11	3	targetId:Number;categories:Vector.<uint>;description:String	NetworkMessage	targetId:writeDouble;categories#len:writeShort;categories[]:writeByte;description:writeUTF	client-as3	273
ReportResponseMessage	8138	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/report/ReportResponseMessage.as:11	1	success:Boolean	NetworkMessage	success:writeBoolean	client-as3	273
ResetCharacterStatsRequestMessage	7045	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/character/stats/ResetCharacterStatsRequestMessage.as:11	0		NetworkMessage		client-as3	273
SelectedServerDataExtendedMessage	7269	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/SelectedServerDataExtendedMessage.as:11	1	servers:Vector.<GameServerInformations>	SelectedServerDataMessage	super:SelectedServerDataMessage;servers#len:writeShort;servers[]:asGameServerInformations	client-as3	273
SelectedServerDataMessage	4944	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/SelectedServerDataMessage.as:11	5	serverId:uint;address:String;ports:Vector.<uint>;canCreateNewCharacter:Boolean;ticket:Vector.<int>	NetworkMessage	serverId:writeVarShort;address:writeUTF;ports#len:writeShort;ports[]:writeVarShort;canCreateNewCharacter:writeBoolean;ticket#len:writeVarInt;ticket[]:writeByte	client-as3	273
SelectedServerRefusedMessage	277	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/SelectedServerRefusedMessage.as:11	3	serverId:uint;error:uint;serverStatus:uint	NetworkMessage	serverId:writeVarShort;error:writeByte;serverStatus:writeByte	client-as3	273
SequenceEndMessage	1586	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/sequence/SequenceEndMessage.as:11	3	actionId:uint;authorId:Number;sequenceType:int	NetworkMessage	actionId:writeVarShort;authorId:writeDouble;sequenceType:writeByte	client-as3	273
SequenceNumberMessage	1188	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/SequenceNumberMessage.as:11	1	number:uint	NetworkMessage	number:writeShort	client-as3	273
SequenceNumberRequestMessage	594	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/basic/SequenceNumberRequestMessage.as:11	0		NetworkMessage		client-as3	273
SequenceStartMessage	7231	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/actions/sequence/SequenceStartMessage.as:11	2	sequenceType:int;authorId:Number	NetworkMessage	sequenceType:writeByte;authorId:writeDouble	client-as3	273
ServerExperienceModificatorMessage	9259	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/initialization/ServerExperienceModificatorMessage.as:11	1	experiencePercent:uint	NetworkMessage	experiencePercent:writeVarShort	client-as3	273
ServerOptionalFeaturesMessage	8385	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/ServerOptionalFeaturesMessage.as:11	1	features:Vector.<uint>	NetworkMessage	features#len:writeShort;features[]:writeInt	client-as3	273
ServerSelectionMessage	4134	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ServerSelectionMessage.as:11	1	serverId:uint	NetworkMessage	serverId:writeVarShort	client-as3	273
ServerSessionConstantsMessage	9337	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/ServerSessionConstantsMessage.as:13	1	variables:Vector.<ServerSessionConstant>	NetworkMessage	variables#len:writeShort;variables[]#typeId:writeShort;variables[]:serialize	client-as3	273
ServerSettingsMessage	154	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/approach/ServerSettingsMessage.as:12	7	lang:String;community:uint;gameType:int;isMonoAccount:Boolean;arenaLeaveBanTime:uint;itemMaxLevel:uint;hasFreeAutopilot:Boolean	NetworkMessage	isMonoAccount:bit0;hasFreeAutopilot:bit1;#local:writeByte;lang:writeUTF;community:writeByte;gameType:writeByte;arenaLeaveBanTime:writeVarShort;itemMaxLevel:writeInt	client-as3	273
ServerStatusUpdateMessage	4424	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ServerStatusUpdateMessage.as:12	1	server:GameServerInformations	NetworkMessage	server:asGameServerInformations	client-as3	273
ServersListMessage	9500	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/connection/ServersListMessage.as:12	2	servers:Vector.<GameServerInformations>;canCreateNewCharacter:Boolean	NetworkMessage	servers#len:writeShort;servers[]:asGameServerInformations;canCreateNewCharacter:writeBoolean	client-as3	273
SetCharacterRestrictionsMessage	1324	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/initialization/SetCharacterRestrictionsMessage.as:12	2	actorId:Number;restrictions:ActorRestrictionsInformations	NetworkMessage	actorId:writeDouble;restrictions:asActorRestrictionsInformations	client-as3	273
SetEnableAVARequestMessage	6858	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/pvp/SetEnableAVARequestMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
SetEnablePVPRequestMessage	3251	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/pvp/SetEnablePVPRequestMessage.as:11	1	enable:Boolean	NetworkMessage	enable:writeBoolean	client-as3	273
SetUpdateMessage	7483	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/SetUpdateMessage.as:13	3	setId:uint;setObjects:Vector.<uint>;setEffects:Vector.<ObjectEffect>	NetworkMessage	setId:writeVarShort;setObjects#len:writeShort;setObjects[]:writeVarInt;setEffects#len:writeShort;setEffects[]#typeId:writeShort;setEffects[]:serialize	client-as3	273
ShortcutBarAddErrorMessage	1627	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarAddErrorMessage.as:11	1	error:uint	NetworkMessage	error:writeByte	client-as3	273
ShortcutBarAddRequestMessage	6013	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarAddRequestMessage.as:13	2	barType:uint;shortcut:Shortcut	NetworkMessage	barType:writeByte;#typeId:writeShort;shortcut:serialize	client-as3	273
ShortcutBarContentMessage	9158	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarContentMessage.as:13	2	barType:uint;shortcuts:Vector.<Shortcut>	NetworkMessage	barType:writeByte;shortcuts#len:writeShort;shortcuts[]#typeId:writeShort;shortcuts[]:serialize	client-as3	273
ShortcutBarRefreshMessage	5972	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarRefreshMessage.as:13	2	barType:uint;shortcut:Shortcut	NetworkMessage	barType:writeByte;#typeId:writeShort;shortcut:serialize	client-as3	273
ShortcutBarRemoveErrorMessage	4981	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarRemoveErrorMessage.as:11	1	error:uint	NetworkMessage	error:writeByte	client-as3	273
ShortcutBarRemoveRequestMessage	2126	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarRemoveRequestMessage.as:11	2	barType:uint;slot:uint	NetworkMessage	barType:writeByte;slot:writeByte	client-as3	273
ShortcutBarRemovedMessage	8757	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarRemovedMessage.as:11	2	barType:uint;slot:uint	NetworkMessage	barType:writeByte;slot:writeByte	client-as3	273
ShortcutBarReplacedMessage	125	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarReplacedMessage.as:13	2	barType:uint;shortcut:Shortcut	NetworkMessage	barType:writeByte;#typeId:writeShort;shortcut:serialize	client-as3	273
ShortcutBarSwapErrorMessage	6501	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarSwapErrorMessage.as:11	1	error:uint	NetworkMessage	error:writeByte	client-as3	273
ShortcutBarSwapRequestMessage	45	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/shortcut/ShortcutBarSwapRequestMessage.as:11	3	barType:uint;firstSlot:uint;secondSlot:uint	NetworkMessage	barType:writeByte;firstSlot:writeByte;secondSlot:writeByte	client-as3	273
ShowCellMessage	9194	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/ShowCellMessage.as:11	2	sourceId:Number;cellId:uint	NetworkMessage	sourceId:writeDouble;cellId:writeVarShort	client-as3	273
ShowCellRequestMessage	4804	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/ShowCellRequestMessage.as:11	1	cellId:uint	NetworkMessage	cellId:writeVarShort	client-as3	273
